Date,Open,High,Low,Close,Volume,Adj Close,Var
14/04/04,0.72479,0.72841,0.72117,0.72479,8284500,0.64406,-0.004959291
15/04/04,0.72479,0.72479,0.70667,0.71029,22369900,0.63117,-0.020013663
16/04/04,0.71754,0.72841,0.71029,0.72841,20723600,0.64727,0.025508183
19/04/04,0.73929,0.75741,0.73929,0.74653,42531600,0.66338,0.02488915
20/04/04,0.75016,0.75016,0.73929,0.74291,14377100,0.66016,-0.00485393
21/04/04,0.73204,0.73204,0.70305,0.70667,52399800,0.62795,-0.048791202
22/04/04,0.70667,0.71392,0.68855,0.69942,39016400,0.62151,-0.010255594
23/04/04,0.70305,0.70667,0.6958,0.69942,30319100,0.62151,0
26/04/04,0.69942,0.69942,0.69217,0.6958,18110000,0.6183,-0.00516484
27/04/04,0.69942,0.70305,0.6958,0.6958,5517800,0.6183,0
28/04/04,0.69942,0.70305,0.69217,0.6958,16306000,0.6183,0
29/04/04,0.69942,0.70305,0.69217,0.69942,12299900,0.62151,0.005191655
30/04/04,0.69942,0.70667,0.6958,0.70305,12439700,0.62474,0.00519702
03/05/04,0.70667,0.71392,0.70305,0.70667,6104700,0.62795,0.005138137
04/05/04,0.71029,0.71392,0.70667,0.71029,4985800,0.63117,0.005127797
05/05/04,0.71029,0.72117,0.70667,0.71392,63610100,0.6344,0.00511748
06/05/04,0.71392,0.71754,0.70305,0.70305,9235100,0.62474,-0.015226986
07/05/04,0.70667,0.71029,0.70305,0.70667,16938900,0.62795,0.005138137
10/05/04,0.69942,0.69942,0.69217,0.6958,11590600,0.6183,-0.015367466
11/05/04,0.69942,0.70305,0.6958,0.6958,6179000,0.6183,0
12/05/04,0.6958,0.70305,0.69217,0.6958,19555000,0.6183,0
13/05/04,0.6958,0.69942,0.6958,0.69942,8300400,0.62151,0.005191655
14/05/04,0.6958,0.70305,0.6958,0.6958,7913000,0.6183,-0.00516484
17/05/04,0.6958,0.6958,0.68493,0.69217,23565300,0.61507,-0.005224001
18/05/04,0.68855,0.69942,0.68855,0.69942,9597000,0.62151,0.010470353
19/05/04,0.69942,0.71392,0.69942,0.70305,20806000,0.62474,0.00519702
20/05/04,0.69942,0.70305,0.6958,0.69942,3708300,0.62151,-0.005170151
21/05/04,0.69942,0.70305,0.6958,0.70305,33142300,0.62474,0.00519702
24/05/04,0.70305,0.70667,0.6958,0.6958,8540800,0.6183,-0.010308288
25/05/04,0.6958,0.69942,0.68855,0.68855,6542900,0.61185,-0.010431829
26/05/04,0.6958,0.6958,0.68855,0.68855,11021400,0.61185,0
27/05/04,0.68855,0.6958,0.68855,0.6958,8966400,0.6183,0.010541799
28/05/04,0.69217,0.6958,0.68855,0.68855,22155700,0.61185,-0.010431829
31/05/04,0.68855,0.6958,0.68493,0.6958,2073800,0.6183,0.010541799
01/06/04,0.6958,0.6958,0.68855,0.68855,6483400,0.61185,-0.010431829
02/06/04,0.6958,0.6958,0.6813,0.68855,42842900,0.61185,0
03/06/04,0.68493,0.68855,0.6813,0.68493,5927400,0.60864,-0.005246384
04/06/04,0.68855,0.6958,0.68855,0.69217,32264000,0.61507,0.010564537
07/06/04,0.69217,0.70305,0.69217,0.70305,30458500,0.62474,0.015721788
08/06/04,0.70305,0.70305,0.6958,0.70305,5767700,0.62474,0
09/06/04,0.69942,0.70667,0.69942,0.69942,12714500,0.62151,-0.005170151
10/06/04,0.69942,0.70305,0.6958,0.69942,1329400,0.62151,0
11/06/04,0.69942,0.70667,0.69942,0.69942,5577800,0.62151,0
14/06/04,0.69942,0.70305,0.69942,0.69942,2112100,0.62151,0
15/06/04,0.70305,0.70305,0.6958,0.69942,12586100,0.62151,0
16/06/04,0.69942,0.70305,0.69942,0.70305,6137100,0.62474,0.00519702
17/06/04,0.70305,0.71029,0.70305,0.71029,16598900,0.63117,0.010292282
18/06/04,0.70667,0.71029,0.69942,0.69942,13654100,0.62151,-0.01530491
21/06/04,0.70305,0.70305,0.6958,0.6958,10110000,0.6183,-0.00516484
22/06/04,0.6958,0.69942,0.6958,0.6958,36339900,0.6183,0
23/06/04,0.6958,0.69942,0.68493,0.68855,15027100,0.61185,-0.010431829
24/06/04,0.69217,0.69217,0.68493,0.69217,12639100,0.61507,0.005262728
25/06/04,0.69217,0.6958,0.68493,0.68855,9556500,0.61185,-0.005235176
28/06/04,0.68855,0.6958,0.68855,0.69217,3020200,0.61507,0.005262728
29/06/04,0.69217,0.69942,0.68855,0.69942,6199900,0.62151,0.010470353
30/06/04,0.69942,0.70305,0.6958,0.6958,10784900,0.6183,-0.00516484
01/07/04,0.6958,0.69942,0.68855,0.68855,3794000,0.61185,-0.010431829
02/07/04,0.69217,0.69217,0.67405,0.67768,24182300,0.60219,-0.015788183
05/07/04,0.6813,0.6813,0.67043,0.67043,8949200,0.59575,-0.010694299
06/07/04,0.67405,0.67768,0.64869,0.65231,56624400,0.57965,-0.027024759
07/07/04,0.65593,0.66318,0.64506,0.64506,38048300,0.57321,-0.011110153
08/07/04,0.64869,0.65956,0.64506,0.65593,12300500,0.58287,0.016852462
09/07/04,0.65956,0.67405,0.65956,0.67043,18345900,0.59575,0.022097552
12/07/04,0.67043,0.68493,0.67043,0.67768,8398000,0.60219,0.010809903
13/07/04,0.6813,0.68493,0.67405,0.68493,7081400,0.60864,0.010710905
14/07/04,0.68493,0.68493,0.67768,0.68493,4964600,0.60864,0
15/07/04,0.6813,0.68493,0.66318,0.67405,13948300,0.59897,-0.015887881
16/07/04,0.67043,0.67405,0.66681,0.66681,12650300,0.59253,-0.010751791
19/07/04,0.65231,0.65231,0.63057,0.64506,83051300,0.57321,-0.032605944
20/07/04,0.64506,0.65231,0.63781,0.64869,67593800,0.57643,0.005617487
21/07/04,0.65231,0.65231,0.64506,0.64869,27519900,0.57643,0
22/07/04,0.64506,0.64869,0.64144,0.64506,17941600,0.57321,-0.005586108
23/07/04,0.64506,0.64506,0.63781,0.64144,19513500,0.56999,-0.005617487
26/07/04,0.64506,0.64506,0.63419,0.63419,10511500,0.56355,-0.011298444
27/07/04,0.63781,0.64506,0.63781,0.63781,6504000,0.56677,0.005713779
28/07/04,0.64144,0.64506,0.63781,0.64506,9796600,0.57321,0.011362634
29/07/04,0.64506,0.64506,0.63781,0.63781,6111200,0.56677,-0.011234975
30/07/04,0.63781,0.63781,0.62332,0.62332,52957400,0.55389,-0.022725268
02/08/04,0.63057,0.63419,0.62694,0.63419,9791800,0.56355,0.017440286
03/08/04,0.63419,0.63419,0.60882,0.61245,41753400,0.54423,-0.034282672
04/08/04,0.61245,0.62332,0.60882,0.6197,13634400,0.55067,0.011833232
05/08/04,0.62694,0.63057,0.6197,0.62694,10257900,0.55711,0.011694844
06/08/04,0.62332,0.63057,0.6197,0.62332,11039700,0.55389,-0.005779828
09/08/04,0.62694,0.62694,0.6197,0.62332,5875800,0.55389,0
10/08/04,0.62332,0.63781,0.62332,0.63419,13468200,0.56355,0.017440286
11/08/04,0.63419,0.63419,0.62694,0.62694,3532800,0.55711,-0.011427557
12/08/04,0.63057,0.63419,0.6197,0.62332,9520700,0.55389,-0.005779828
13/08/04,0.62332,0.62332,0.6197,0.6197,2743200,0.55067,-0.005813429
16/08/04,0.6197,0.62332,0.61607,0.62332,6557300,0.55389,0.005847422
17/08/04,0.6197,0.62332,0.61245,0.6197,8908800,0.55067,-0.005813429
18/08/04,0.6197,0.6197,0.61245,0.6197,12512500,0.55067,0
19/08/04,0.6197,0.62332,0.61245,0.6197,11379700,0.55067,0
20/08/04,0.61607,0.62332,0.61245,0.62332,6935500,0.55389,0.005847422
23/08/04,0.62332,0.62332,0.61607,0.6197,9827100,0.55067,-0.005813429
24/08/04,0.6197,0.6197,0.61607,0.6197,7743700,0.55067,0
25/08/04,0.6197,0.6197,0.61607,0.61607,8378500,0.54745,-0.005847422
26/08/04,0.6197,0.6197,0.61607,0.6197,2087300,0.55067,0.005881816
27/08/04,0.61607,0.62332,0.61607,0.6197,6257800,0.55067,0
30/08/04,0.6197,0.62332,0.6197,0.62332,5305800,0.55389,0.005847422
31/08/04,0.62694,0.63057,0.62332,0.62694,8760200,0.55711,0.005813429
01/09/04,0.62694,0.63419,0.62694,0.62694,3160600,0.55711,0
02/09/04,0.62694,0.63057,0.6197,0.62694,7534300,0.55711,0
03/09/04,0.62694,0.62694,0.6197,0.62332,16568000,0.55389,-0.005779828
06/09/04,0.62332,0.63781,0.62332,0.63781,39434800,0.56677,0.023253715
07/09/04,0.63781,0.65231,0.63419,0.65231,14537400,0.57965,0.022725268
08/09/04,0.65231,0.65956,0.64506,0.65231,14466800,0.57965,0
09/09/04,0.65231,0.65231,0.64144,0.64869,7851600,0.57643,-0.005555076
10/09/04,0.64506,0.65231,0.64506,0.65231,8855900,0.57965,0.005586108
13/09/04,0.65231,0.65231,0.64506,0.65231,9512700,0.57965,0
14/09/04,0.65231,0.65231,0.64869,0.65231,8118500,0.57965,0
15/09/04,0.65231,0.65593,0.64144,0.64506,22644800,0.57321,-0.011110153
16/09/04,0.64869,0.64869,0.64506,0.64506,5026700,0.57321,0
17/09/04,0.64506,0.64869,0.64144,0.64869,5296700,0.57643,0.005617487
20/09/04,0.64869,0.64869,0.64506,0.64869,3482700,0.57643,0
21/09/04,0.64506,0.65231,0.64506,0.64506,4119100,0.57321,-0.005586108
22/09/04,0.64506,0.64869,0.63781,0.63781,8746400,0.56677,-0.011234975
23/09/04,0.63781,0.63781,0.63057,0.63419,6619900,0.56355,-0.005681317
24/09/04,0.63419,0.63781,0.63419,0.63781,5224000,0.56677,0.005713779
27/09/04,0.63419,0.63781,0.63419,0.63419,3361100,0.56355,-0.005681317
28/09/04,0.63419,0.63781,0.63057,0.63057,12341200,0.56033,-0.005713779
29/09/04,0.63057,0.63781,0.63057,0.63781,5717300,0.56677,0.011493227
30/09/04,0.63781,0.64144,0.63419,0.63419,8052500,0.56355,-0.005681317
01/10/04,0.63419,0.63781,0.63419,0.63781,6140500,0.56677,0.005713779
04/10/04,0.63781,0.65231,0.63781,0.64869,10146700,0.57643,0.017043951
05/10/04,0.64869,0.64869,0.64506,0.64869,2882600,0.57643,0
06/10/04,0.64869,0.64869,0.64144,0.64506,7040900,0.57321,-0.005586108
07/10/04,0.64506,0.64869,0.64144,0.64144,3475500,0.56999,-0.005617487
08/10/04,0.64506,0.64506,0.64144,0.64506,3236300,0.57321,0.005649222
11/10/04,0.64506,0.64506,0.64144,0.64506,809700,0.57321,0
12/10/04,0.64144,0.64506,0.63419,0.64144,6790100,0.56999,-0.005617487
13/10/04,0.64144,0.64869,0.64144,0.64869,8789300,0.57643,0.011298444
14/10/04,0.64506,0.64506,0.64144,0.64144,12912600,0.56999,-0.011172215
15/10/04,0.64506,0.64506,0.63781,0.64144,7655400,0.56999,0
18/10/04,0.64144,0.64144,0.63057,0.63781,16733400,0.56677,-0.005649222
19/10/04,0.63419,0.63781,0.62694,0.63419,15341200,0.56355,-0.005681317
20/10/04,0.63419,0.63781,0.63057,0.63419,22279600,0.56355,0
21/10/04,0.63419,0.63781,0.63057,0.63781,6725400,0.56677,0.005713779
22/10/04,0.63781,0.65231,0.63419,0.64869,44249600,0.57643,0.017043951
25/10/04,0.64506,0.64869,0.64144,0.64506,21717500,0.57321,-0.005586108
26/10/04,0.64506,0.64869,0.64144,0.64506,113826600,0.57321,0
27/10/04,0.64869,0.65593,0.64506,0.65231,24948900,0.57965,0.011234975
28/10/04,0.65231,0.66681,0.65231,0.66318,40317500,0.58931,0.016665229
29/10/04,0.65956,0.67405,0.65956,0.67043,20182700,0.59575,0.010928034
01/11/04,0.66681,0.67405,0.66681,0.67405,2520000,0.59897,0.005404952
02/11/04,0.67405,0.67768,0.67043,0.67405,9975600,0.59897,0
03/11/04,0.66681,0.66681,0.66318,0.66318,11129800,0.58931,-0.016127686
04/11/04,0.66681,0.66681,0.65593,0.65956,11263500,0.58609,-0.005464017
05/11/04,0.65956,0.66681,0.65593,0.66318,35164600,0.58931,0.005494037
08/11/04,0.66318,0.66681,0.65956,0.66681,5267900,0.59253,0.005464017
09/11/04,0.66681,0.67043,0.66318,0.66681,11440700,0.59253,0
10/11/04,0.66681,0.67043,0.66318,0.67043,6219800,0.59575,0.005434324
11/11/04,0.67043,0.67043,0.66318,0.66681,6871200,0.59253,-0.005404952
12/11/04,0.66681,0.67043,0.66318,0.67043,4059100,0.59575,0.005434324
15/11/04,0.67043,0.67043,0.65956,0.66318,14156800,0.58931,-0.010809903
16/11/04,0.66318,0.66681,0.65956,0.66318,7527500,0.58931,0
17/11/04,0.66318,0.66681,0.66318,0.66681,9928100,0.59253,0.005464017
18/11/04,0.66318,0.67043,0.66318,0.66681,8728100,0.59253,0
19/11/04,0.67043,0.68493,0.67043,0.6813,32832900,0.60541,0.021737296
22/11/04,0.67768,0.6813,0.67405,0.6813,7525100,0.60541,0
23/11/04,0.6813,0.69217,0.6813,0.68855,26989300,0.61185,0.010637419
24/11/04,0.68855,0.6958,0.68493,0.69217,111069100,0.61507,0.005262728
25/11/04,0.69217,0.6958,0.68855,0.6958,10543600,0.6183,0.005251435
26/11/04,0.6958,0.69942,0.68855,0.69217,61890000,0.61507,-0.005224001
29/11/04,0.69217,0.6958,0.68855,0.68855,10399200,0.61185,-0.005235176
30/11/04,0.68855,0.68855,0.6813,0.6813,36498800,0.60541,-0.010525456
01/12/04,0.67768,0.67768,0.65956,0.67768,36147300,0.60219,-0.00531871
02/12/04,0.67405,0.6813,0.67405,0.67405,5517800,0.59897,-0.00534715
03/12/04,0.67405,0.67768,0.66681,0.66681,12274700,0.59253,-0.010751791
06/12/04,0.66681,0.67043,0.66681,0.66681,4320500,0.59253,0
07/12/04,0.66681,0.67043,0.66318,0.66318,5517900,0.58931,-0.005434324
08/12/04,0.66318,0.67043,0.66318,0.66681,9265600,0.59253,0.005464017
09/12/04,0.66681,0.66681,0.66318,0.66318,9408800,0.58931,-0.005434324
10/12/04,0.66318,0.66681,0.65231,0.66318,138072000,0.58931,0
13/12/04,0.66318,0.66681,0.65231,0.66681,86481200,0.59253,0.005464017
14/12/04,0.66681,0.67768,0.66318,0.67768,30966700,0.60219,0.016302972
15/12/04,0.67768,0.6813,0.67405,0.67768,16907200,0.60219,0
16/12/04,0.67768,0.67768,0.67405,0.67768,12645900,0.60219,0
17/12/04,0.67768,0.68493,0.67768,0.67768,19855800,0.60219,0
20/12/04,0.6813,0.68493,0.67768,0.6813,10122200,0.60541,0.00534715
21/12/04,0.68493,0.68493,0.6813,0.68493,6728300,0.60864,0.005335227
22/12/04,0.68493,0.68855,0.6813,0.68493,13993000,0.60864,0
23/12/04,0.68493,0.68855,0.6813,0.68493,30801700,0.60864,0
24/12/04,0.6813,0.68855,0.6813,0.6813,2001100,0.60541,-0.005306914
27/12/04,0.6813,0.68855,0.67768,0.6813,23076400,0.60541,0
28/12/04,0.6813,0.68493,0.6813,0.6813,7080500,0.60541,0
29/12/04,0.6813,0.68855,0.6813,0.6813,7970900,0.60541,0
30/12/04,0.6813,0.68493,0.67768,0.6813,20195700,0.60541,0
31/12/04,0.68493,0.68493,0.67768,0.68493,12065900,0.60864,0.005335227
03/01/05,0.68855,0.6958,0.6813,0.68855,19605400,0.61185,0.005274054
04/01/05,0.69217,0.69942,0.68493,0.69217,47605100,0.61507,0.005262728
05/01/05,0.6958,0.70667,0.68855,0.6958,30653100,0.6183,0.005251435
06/01/05,0.71754,0.71754,0.6958,0.71754,38158100,0.63761,0.031230794
07/01/05,0.73929,0.73929,0.71392,0.73929,80795700,0.65694,0.030316338
10/01/05,0.72479,0.73929,0.71754,0.72479,40666200,0.64406,-0.019606052
11/01/05,0.71392,0.72479,0.71029,0.71392,18544800,0.6344,-0.014998603
12/01/05,0.71392,0.72479,0.71029,0.71392,21847000,0.6344,0
13/01/05,0.71754,0.72117,0.71392,0.71754,15584600,0.63761,0.005059899
14/01/05,0.71754,0.72479,0.71754,0.71754,8045300,0.63761,0
17/01/05,0.72841,0.73204,0.71754,0.72841,24720400,0.64727,0.015150327
18/01/05,0.72841,0.72841,0.72117,0.72841,49940500,0.64727,0
19/01/05,0.73204,0.73566,0.72479,0.73204,15156500,0.6505,0.00499019
20/01/05,0.73204,0.73566,0.72841,0.73204,15412400,0.6505,0
21/01/05,0.73929,0.74653,0.73204,0.73929,35421300,0.65694,0.009900077
24/01/05,0.73929,0.75016,0.73566,0.73929,38412300,0.65694,0
25/01/05,0.73929,0.74653,0.73566,0.73929,28238600,0.65694,0
26/01/05,0.74291,0.74653,0.72841,0.74291,48927000,0.66016,0.004901513
27/01/05,0.73204,0.74653,0.73204,0.73204,19575800,0.6505,-0.014632816
28/01/05,0.75016,0.75378,0.73204,0.75016,77671500,0.6666,0.024750192
31/01/05,0.76828,0.7719,0.75016,0.76828,52294000,0.6827,0.024152415
01/02/05,0.7719,0.77915,0.76465,0.7719,43754300,0.68592,0.004716567
02/02/05,0.76465,0.77552,0.75378,0.76465,55555100,0.67948,-0.00938885
03/02/05,0.76103,0.76465,0.75741,0.76103,18083000,0.67626,-0.004738918
04/02/05,0.75741,0.76465,0.75378,0.75741,28012100,0.67304,-0.004761482
07/02/05,0.76465,0.76465,0.75741,0.76465,20082000,0.67948,0.009568525
08/02/05,0.76465,0.76828,0.75741,0.76465,17703700,0.67948,0
09/02/05,0.76465,0.76828,0.76103,0.76465,21173000,0.67948,0
10/02/05,0.76828,0.7719,0.76103,0.76828,13740100,0.6827,0.004738918
11/02/05,0.7719,0.77552,0.76465,0.7719,13567700,0.68592,0.004716567
14/02/05,0.7719,0.77552,0.76828,0.77552,21617200,0.68914,0.004694425
15/02/05,0.76828,0.77915,0.76465,0.7719,24876800,0.68592,-0.00467249
16/02/05,0.7719,0.77552,0.76828,0.7719,23085500,0.68592,0
17/02/05,0.7719,0.77915,0.7719,0.77552,20049500,0.68914,0.004694425
18/02/05,0.77552,0.77915,0.7719,0.77915,28650500,0.69236,0.00467249
21/02/05,0.77915,0.78277,0.76828,0.76828,14031100,0.6827,-0.013952279
22/02/05,0.76828,0.76828,0.75378,0.76103,17447300,0.67626,-0.009433133
23/02/05,0.76103,0.76465,0.75378,0.75741,13554900,0.67304,-0.004761482
24/02/05,0.76103,0.76465,0.75741,0.75741,11512900,0.67304,0
25/02/05,0.76103,0.7719,0.76103,0.76465,28730500,0.67948,0.009568525
28/02/05,0.76828,0.76828,0.75741,0.76465,52189400,0.67948,0
01/03/05,0.76103,0.77552,0.75741,0.77552,31740800,0.68914,0.014216754
02/03/05,0.77915,0.77915,0.76465,0.76828,35025900,0.6827,-0.009344981
03/03/05,0.76828,0.7719,0.76465,0.7719,9107900,0.68592,0.004716567
04/03/05,0.7719,0.77552,0.76828,0.77552,7872900,0.68914,0.004694425
07/03/05,0.77552,0.77915,0.7719,0.77915,10759900,0.69236,0.00467249
08/03/05,0.77915,0.78277,0.77552,0.78277,21125500,0.69558,0.00465076
09/03/05,0.77915,0.79364,0.77552,0.7864,56221600,0.6988,0.00462923
10/03/05,0.7864,0.79002,0.78277,0.7864,31527500,0.6988,0
11/03/05,0.78277,0.79002,0.78277,0.79002,11924100,0.70202,0.004607899
14/03/05,0.7864,0.7864,0.77552,0.77552,29322700,0.68914,-0.018347056
15/03/05,0.77552,0.77552,0.7719,0.7719,23579500,0.68592,-0.00467249
16/03/05,0.7719,0.77552,0.76828,0.7719,26374400,0.68592,0
17/03/05,0.7719,0.7719,0.75741,0.76103,25924900,0.67626,-0.014083275
18/03/05,0.76103,0.7719,0.76103,0.76828,22657700,0.6827,0.009522965
21/03/05,0.76828,0.77552,0.76103,0.76103,13701900,0.67626,-0.009433133
22/03/05,0.75741,0.76103,0.75378,0.75741,16621600,0.67304,-0.004761482
23/03/05,0.75378,0.76828,0.75016,0.76465,59545700,0.67948,0.009568525
24/03/05,0.76465,0.76828,0.75741,0.76465,87512100,0.67948,0
25/03/05,0.76465,0.76465,0.76465,0.76465,0,0.67948,0
28/03/05,0.76465,0.76465,0.76465,0.76465,0,0.67948,0
29/03/05,0.76465,0.76828,0.75378,0.76465,46186700,0.67948,0
30/03/05,0.76103,0.76465,0.75016,0.75378,64708600,0.66982,-0.014216754
31/03/05,0.76103,0.76828,0.75741,0.76103,25886500,0.67626,0.009614523
01/04/05,0.75378,0.75378,0.74653,0.74653,7685800,0.66338,-0.019045929
04/04/05,0.74291,0.75378,0.74291,0.75016,15471300,0.6666,0.00485393
05/04/05,0.75016,0.76103,0.74653,0.76103,15946900,0.67626,0.014491449
06/04/05,0.76103,0.76103,0.75016,0.75016,20879700,0.6666,-0.014284447
07/04/05,0.75378,0.76465,0.75016,0.76465,21195400,0.67948,0.019321932
08/04/05,0.76465,0.76828,0.76103,0.76465,20732600,0.67948,0
11/04/05,0.76103,0.76828,0.76103,0.76465,7820600,0.67948,0
12/04/05,0.76103,0.76465,0.75741,0.76103,12986300,0.67626,-0.004738918
13/04/05,0.76103,0.76828,0.76103,0.76465,6228100,0.67948,0.004761482
14/04/05,0.76103,0.7719,0.76103,0.76828,18357900,0.6827,0.004738918
15/04/05,0.76465,0.76465,0.75741,0.76103,16815300,0.67626,-0.009433133
18/04/05,0.75378,0.75378,0.74291,0.75016,9967200,0.6666,-0.014284447
19/04/05,0.75378,0.75741,0.75378,0.75378,3765800,0.66982,0.004830483
20/04/05,0.76103,0.7719,0.76103,0.76828,19626000,0.6827,0.019229047
21/04/05,0.76465,0.76828,0.76103,0.76103,7319200,0.67626,-0.009433133
22/04/05,0.76465,0.7719,0.76465,0.7719,14141000,0.68592,0.014284447
25/04/05,0.76828,0.77915,0.76465,0.77915,13287000,0.69236,0.00938885
26/04/05,0.77915,0.77915,0.7719,0.7719,10916100,0.68592,-0.009301519
27/04/05,0.7719,0.7719,0.75741,0.76103,13314600,0.67626,-0.014083275
28/04/05,0.76465,0.76828,0.75016,0.75378,13551300,0.66982,-0.009522965
29/04/05,0.75016,0.76103,0.74653,0.75378,18291200,0.66982,0
02/05/05,0.75741,0.76103,0.75378,0.75741,2911200,0.67304,0.004807262
03/05/05,0.75741,0.76465,0.75741,0.76465,86615700,0.67948,0.009568525
04/05/05,0.76103,0.7719,0.76103,0.7719,14832500,0.68592,0.009477836
05/05/05,0.7719,0.77552,0.76828,0.77552,8526600,0.68914,0.004694425
06/05/05,0.77552,0.77552,0.76465,0.76465,19331400,0.67948,-0.014017471
09/05/05,0.76828,0.76828,0.75741,0.76103,19405100,0.67626,-0.004738918
10/05/05,0.76103,0.76828,0.75741,0.76103,43831400,0.67626,0
11/05/05,0.75741,0.76103,0.75741,0.76103,6993200,0.67626,0
12/05/05,0.76465,0.76828,0.76103,0.76465,5639000,0.67948,0.004761482
13/05/05,0.76103,0.76828,0.75741,0.76103,14330100,0.67626,-0.004738918
16/05/05,0.75741,0.76828,0.75741,0.76465,7058200,0.67948,0.004761482
17/05/05,0.76465,0.76828,0.76103,0.76465,8122900,0.67948,0
18/05/05,0.76465,0.76828,0.76103,0.76828,19271800,0.6827,0.004738918
19/05/05,0.76465,0.7719,0.76465,0.7719,20644500,0.68592,0.004716567
20/05/05,0.76828,0.7719,0.76465,0.76828,10934600,0.6827,-0.004694425
23/05/05,0.76828,0.77552,0.76465,0.76828,30327600,0.6827,0
24/05/05,0.76465,0.76828,0.76103,0.76465,31892500,0.67948,-0.004716567
25/05/05,0.76465,0.7719,0.76465,0.76828,23603900,0.6827,0.004738918
26/05/05,0.76828,0.7719,0.76103,0.76465,16847500,0.67948,-0.004716567
27/05/05,0.76828,0.76828,0.76103,0.76103,20547600,0.67626,-0.004738918
30/05/05,0.76103,0.76828,0.76103,0.76465,6248700,0.67948,0.004761482
31/05/05,0.76465,0.76828,0.75741,0.76103,73200100,0.67626,-0.004738918
01/06/05,0.76103,0.76828,0.76103,0.76465,79374300,0.67948,0.004761482
02/06/05,0.76465,0.76828,0.76103,0.76465,21830300,0.67948,0
03/06/05,0.76465,0.76465,0.76465,0.76465,0,0.67948,0
06/06/05,0.76103,0.76465,0.75378,0.75741,14900400,0.67304,-0.009477836
07/06/05,0.76103,0.76103,0.75016,0.75016,33730500,0.6666,-0.009568525
08/06/05,0.75016,0.75016,0.73929,0.73929,21006000,0.65694,-0.014491449
09/06/05,0.73929,0.75378,0.73566,0.74653,17681400,0.66338,0.009803026
10/06/05,0.74653,0.75741,0.74653,0.75378,17638900,0.66982,0.00970786
13/06/05,0.75741,0.75741,0.75378,0.75741,4959500,0.67304,0.004807262
14/06/05,0.75741,0.76103,0.75378,0.75378,13726900,0.66982,-0.004784262
15/06/05,0.75741,0.76103,0.75378,0.76103,14247200,0.67626,0.009614523
16/06/05,0.76103,0.76103,0.75378,0.75741,6309600,0.67304,-0.004761482
17/06/05,0.76103,0.76828,0.75741,0.76828,22715400,0.6827,0.014352787
20/06/05,0.76465,0.76465,0.75741,0.76465,4997000,0.67948,-0.004716567
21/06/05,0.76465,0.76828,0.76103,0.76828,5989000,0.6827,0.004738918
22/06/05,0.76828,0.7719,0.76465,0.76828,8419300,0.6827,0
23/06/05,0.76465,0.77552,0.76465,0.7719,24129800,0.68592,0.004716567
24/06/05,0.76465,0.7719,0.76465,0.7719,9096800,0.68592,0
27/06/05,0.7719,0.77552,0.76828,0.7719,15212900,0.68592,0
28/06/05,0.7719,0.7719,0.76465,0.76465,22157700,0.67948,-0.00938885
29/06/05,0.76465,0.76828,0.76103,0.76465,6540000,0.67948,0
30/06/05,0.76103,0.76828,0.76103,0.76828,9942100,0.6827,0.004738918
01/07/05,0.76828,0.76828,0.76465,0.76828,8591300,0.6827,0
04/07/05,0.76465,0.7719,0.76103,0.76465,16927900,0.67948,-0.004716567
05/07/05,0.76103,0.76465,0.75378,0.76465,23653400,0.67948,0
06/07/05,0.76103,0.76828,0.75378,0.75741,17042500,0.67304,-0.009477836
07/07/05,0.75378,0.75741,0.74291,0.75378,30484100,0.66982,-0.004784262
08/07/05,0.75378,0.76103,0.75016,0.75378,18376600,0.66982,0
11/07/05,0.75741,0.76103,0.75378,0.75741,23524700,0.67304,0.004807262
12/07/05,0.75741,0.75741,0.75016,0.75378,9283600,0.66982,-0.004784262
13/07/05,0.75378,0.75741,0.75016,0.75016,11522200,0.6666,-0.004807262
14/07/05,0.75378,0.76103,0.75016,0.75741,9357800,0.67304,0.009660966
15/07/05,0.75378,0.76103,0.75378,0.75378,17955300,0.66982,-0.004784262
18/07/05,0.75741,0.76465,0.75378,0.76465,20317100,0.67948,0.014421785
19/07/05,0.76103,0.76828,0.76103,0.76828,22581300,0.6827,0.004738918
20/07/05,0.75741,0.76103,0.75378,0.76103,23864900,0.67626,-0.009433133
21/07/05,0.76103,0.76103,0.75741,0.76103,16763800,0.67626,0
22/07/05,0.76103,0.76465,0.76103,0.76465,21036900,0.67948,0.004761482
25/07/05,0.76103,0.76828,0.76103,0.76828,14221500,0.6827,0.004738918
26/07/05,0.76465,0.76828,0.75741,0.76103,19371700,0.67626,-0.009433133
27/07/05,0.76103,0.76465,0.75378,0.75741,11972800,0.67304,-0.004761482
28/07/05,0.76103,0.76828,0.75741,0.76103,13156500,0.67626,0.004784262
29/07/05,0.76103,0.76828,0.76103,0.76465,12637300,0.67948,0.004761482
01/08/05,0.76465,0.76828,0.75741,0.75741,7834500,0.67304,-0.009477836
02/08/05,0.75741,0.76103,0.75741,0.75741,5861300,0.67304,0
03/08/05,0.75741,0.76103,0.75378,0.76103,18390600,0.67626,0.004784262
04/08/05,0.76103,0.76465,0.75741,0.75741,18125100,0.67304,-0.004761482
05/08/05,0.76103,0.76465,0.75741,0.76465,22515300,0.67948,0.009568525
08/08/05,0.76465,0.76828,0.76103,0.76103,18705500,0.67626,-0.004738918
09/08/05,0.76103,0.76465,0.76103,0.76465,9339000,0.67948,0.004761482
10/08/05,0.76103,0.76828,0.76103,0.76465,15807400,0.67948,0
